T [Celcius]         X [rad/sec]         Xs [rad/sec]        Y [MPa]             Tref [Celcius]     
-3.000000000000e+01,6.283179023994e-01 ,3.612471447915e+11 ,1.683270000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,7.909901983208e-01 ,4.547744853525e+11 ,1.679550000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,9.957592074818e-01 ,5.725050475706e+11 ,1.689890000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.253621132488e+00 ,7.207610240489e+11 ,1.703360000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.578210485457e+00 ,9.073814856687e+11 ,1.717620000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.986868857836e+00 ,1.142336863596e+12 ,1.730580000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,2.501329787603e+00 ,1.438122709066e+12 ,1.746070000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.149000529067e+00 ,1.810496638291e+12 ,1.762820000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.964369486380e+00 ,2.279287526878e+12 ,1.780420000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,4.990853470014e+00 ,2.869457577494e+12 ,1.798840000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,6.283179023994e+00 ,3.612471447915e+12 ,1.818040000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,7.910027646915e+00 ,4.547817103026e+12 ,1.837760000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,9.958157561496e+00 ,5.725375598461e+12 ,1.858010000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.253658831600e+01 ,7.207826988993e+12 ,1.878810000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.578267034125e+01 ,9.074139979442e+12 ,1.900060000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.986919123319e+01 ,1.142365763397e+13 ,1.921680000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,2.501373769900e+01 ,1.438147996391e+13 ,1.943580000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.149044511364e+01 ,1.810521925616e+13 ,1.965680000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.964419751862e+01 ,2.279316426678e+13 ,1.987860000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,4.990910018681e+01 ,2.869490089769e+13 ,2.009970000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,6.283185307180e+01 ,3.612475060390e+13 ,2.031850000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,7.910090478768e+01 ,4.547853227776e+13 ,2.053340000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,9.958157561496e+01 ,5.725375598461e+13 ,2.074300000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.253658831600e+02 ,7.207826988993e+13 ,2.094720000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.578267034125e+02 ,9.074139979442e+13 ,2.114720000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,1.986919123319e+02 ,1.142365763397e+14 ,2.132540000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,2.501380053085e+02 ,1.438151608867e+14 ,2.151110000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.149050794549e+02 ,1.810525538092e+14 ,2.168620000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,3.964419751862e+02 ,2.279316426678e+14 ,2.184340000000e+03 ,2.000000000000e+01 
-3.000000000000e+01,4.990910018681e+02 ,2.869490089769e+14 ,2.196770000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,6.283179023994e-01 ,3.641582099151e+08 ,9.853680000000e+02 ,2.000000000000e+01 
-2.000000000000e+01,7.909901983208e-01 ,4.584392289013e+08 ,9.994150000000e+02 ,2.000000000000e+01 
-2.000000000000e+01,9.957592074818e-01 ,5.771185081919e+08 ,1.018680000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.253621132488e+00 ,7.265691869917e+08 ,1.038140000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.578210485457e+00 ,9.146935063582e+08 ,1.057660000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.986868857836e+00 ,1.151542242936e+09 ,1.077710000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,2.501329787603e+00 ,1.449711641801e+09 ,1.097830000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.149000529067e+00 ,1.825086299956e+09 ,1.118600000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.964369486380e+00 ,2.297654881532e+09 ,1.139730000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,4.990853470014e+00 ,2.892580743996e+09 ,1.161160000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,6.283179023994e+00 ,3.641582099151e+09 ,1.182880000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,7.910027646915e+00 ,4.584465120728e+09 ,1.204880000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,9.958157561496e+00 ,5.771512824636e+09 ,1.227180000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.253658831600e+01 ,7.265910365062e+09 ,1.249820000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.578267034125e+01 ,9.147262806298e+09 ,1.272800000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.986919123319e+01 ,1.151571375622e+10 ,1.296170000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,2.501373769900e+01 ,1.449737132902e+10 ,1.319970000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.149044511364e+01 ,1.825111791057e+10 ,1.344230000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.964419751862e+01 ,2.297684014218e+10 ,1.368980000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,4.990910018681e+01 ,2.892613518268e+10 ,1.394200000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,6.283185307180e+01 ,3.641585740736e+10 ,1.419830000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,7.910090478768e+01 ,4.584501536585e+10 ,1.445710000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,9.958157561496e+01 ,5.771512824636e+10 ,1.471730000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.253658831600e+02 ,7.265910365062e+10 ,1.497900000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.578267034125e+02 ,9.147262806298e+10 ,1.524420000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,1.986919123319e+02 ,1.151571375622e+11 ,1.549300000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,2.501380053085e+02 ,1.449740774487e+11 ,1.575330000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.149050794549e+02 ,1.825115432642e+11 ,1.600790000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,3.964419751862e+02 ,2.297684014218e+11 ,1.624460000000e+03 ,2.000000000000e+01 
-2.000000000000e+01,4.990910018681e+02 ,2.892613518268e+11 ,1.643940000000e+03 ,2.000000000000e+01 
-1.000000000000e+01,6.283179023994e-01 ,6.666311615723e+05 ,5.557160000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,7.909901983208e-01 ,8.392228085261e+05 ,5.688990000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,9.957592074818e-01 ,1.056478121338e+06 ,5.844370000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.253621132488e+00 ,1.330063823633e+06 ,5.987030000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.578210485457e+00 ,1.674445826083e+06 ,6.121930000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.986868857836e+00 ,2.108023167147e+06 ,6.267520000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,2.501329787603e+00 ,2.653854641762e+06 ,6.402170000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.149000529067e+00 ,3.341018730275e+06 ,6.535890000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.964369486380e+00 ,4.206106853735e+06 ,6.667970000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,4.990853470014e+00 ,5.295183271473e+06 ,6.798500000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,6.283179023994e+00 ,6.666311615723e+06 ,6.929030000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,7.910027646915e+00 ,8.392361411627e+06 ,7.060850000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,9.958157561496e+00 ,1.056538118202e+07 ,7.195570000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.253658831600e+01 ,1.330103821543e+07 ,7.333910000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.578267034125e+01 ,1.674505822948e+07 ,7.476550000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.986919123319e+01 ,2.108076497693e+07 ,7.623670000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,2.501373769900e+01 ,2.653901305990e+07 ,7.775630000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.149044511364e+01 ,3.341065394503e+07 ,7.932630000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.964419751862e+01 ,4.206160184282e+07 ,8.094950000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,4.990910018681e+01 ,5.295243268337e+07 ,8.262470000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,6.283185307180e+01 ,6.666318282041e+07 ,8.435380000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,7.910090478768e+01 ,8.392428074810e+07 ,8.613160000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,9.958157561496e+01 ,1.056538118202e+08 ,8.796100000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.253658831600e+02 ,1.330103821543e+08 ,8.984790000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.578267034125e+02 ,1.674505822948e+08 ,9.180570000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,1.986919123319e+02 ,2.108076497693e+08 ,9.373800000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,2.501380053085e+02 ,2.653907972308e+08 ,9.572760000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.149050794549e+02 ,3.341072060821e+08 ,9.773050000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,3.964419751862e+02 ,4.206160184282e+08 ,9.966770000000e+02 ,2.000000000000e+01 
-1.000000000000e+01,4.990910018681e+02 ,5.295243268337e+08 ,1.013420000000e+03 ,2.000000000000e+01 
0.000000000000e+00 ,6.283179023994e-01 ,4.742575791096e+03 ,2.374390000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,7.909901983208e-01 ,5.970434633845e+03 ,2.492310000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,9.957592074818e-01 ,7.516041629770e+03 ,2.624080000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.253621132488e+00 ,9.462396680790e+03 ,2.750380000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.578210485457e+00 ,1.191241378449e+04 ,2.874750000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.986868857836e+00 ,1.499698816359e+04 ,3.010610000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,2.501329787603e+00 ,1.888016567876e+04 ,3.141100000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.149000529067e+00 ,2.376881769287e+04 ,3.275050000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.964369486380e+00 ,2.992326445142e+04 ,3.411810000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,4.990853470014e+00 ,3.767121826929e+04 ,3.550570000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,6.283179023994e+00 ,4.742575791096e+04 ,3.690760000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,7.910027646915e+00 ,5.970529485455e+04 ,3.832720000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,9.958157561496e+00 ,7.516468462018e+04 ,3.976350000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.253658831600e+01 ,9.462681235622e+04 ,4.121730000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.578267034125e+01 ,1.191284061674e+05 ,4.268540000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.986919123319e+01 ,1.499736757003e+05 ,4.416170000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,2.501373769900e+01 ,1.888049765940e+05 ,4.564220000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.149044511364e+01 ,2.376914967351e+05 ,4.712560000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.964419751862e+01 ,2.992364385787e+05 ,4.861290000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,4.990910018681e+01 ,3.767164510154e+05 ,5.010970000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,6.283185307180e+01 ,4.742580533676e+05 ,5.162500000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,7.910090478768e+01 ,5.970576911261e+05 ,5.316130000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,9.958157561496e+01 ,7.516468462018e+05 ,5.472010000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.253658831600e+02 ,9.462681235622e+05 ,5.630680000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.578267034125e+02 ,1.191284061674e+06 ,5.793930000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,1.986919123319e+02 ,1.499736757003e+06 ,5.950210000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,2.501380053085e+02 ,1.888054508520e+06 ,6.116350000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.149050794549e+02 ,2.376919709931e+06 ,6.283490000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,3.964419751862e+02 ,2.992364385787e+06 ,6.442880000000e+02 ,2.000000000000e+01 
0.000000000000e+00 ,4.990910018681e+02 ,3.767164510154e+06 ,6.576730000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,6.283179023994e-01 ,6.959066951378e+00 ,3.182960000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,7.909901983208e-01 ,8.760778145868e+00 ,3.447640000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,9.957592074818e-01 ,1.102874033328e+01 ,3.752420000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.253621132488e+00 ,1.388474426613e+01 ,4.063820000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.578210485457e+00 ,1.747980184827e+01 ,4.395510000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.986868857836e+00 ,2.200598351963e+01 ,4.768770000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,2.501329787603e+00 ,2.770400364677e+01 ,5.153680000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,3.149000529067e+00 ,3.487741703366e+01 ,5.573060000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,3.964369486380e+00 ,4.390820724726e+01 ,6.025330000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,4.990853470014e+00 ,5.527724629476e+01 ,6.511760000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,6.283179023994e+00 ,6.959066951378e+01 ,7.033480000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,7.910027646915e+00 ,8.760917327346e+01 ,7.592680000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,9.958157561496e+00 ,1.102936664994e+02 ,8.190340000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.253658831600e+01 ,1.388516181057e+02 ,8.827280000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.578267034125e+01 ,1.748042816492e+02 ,9.503980000000e+01 ,2.000000000000e+01 
1.000000000000e+01 ,1.986919123319e+01 ,2.200654024554e+02 ,1.022130000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,2.501373769900e+01 ,2.770449078194e+02 ,1.097940000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,3.149044511364e+01 ,3.487790416884e+02 ,1.177810000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,3.964419751862e+01 ,4.390876397317e+02 ,1.261750000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,4.990910018681e+01 ,5.527787261141e+02 ,1.349720000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,6.283185307180e+01 ,6.959073910452e+02 ,1.441760000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,7.910090478768e+01 ,8.760986918085e+02 ,1.538000000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,9.958157561496e+01 ,1.102936664994e+03 ,1.638780000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,1.253658831600e+02 ,1.388516181057e+03 ,1.744780000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,1.578267034125e+02 ,1.748042816492e+03 ,1.857180000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,1.986919123319e+02 ,2.200654024554e+03 ,1.967770000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,2.501380053085e+02 ,2.770456037268e+03 ,2.087700000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,3.149050794549e+02 ,3.487797375958e+03 ,2.211890000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,3.964419751862e+02 ,4.390876397317e+03 ,2.336510000000e+02 ,2.000000000000e+01 
1.000000000000e+01 ,4.990910018681e+02 ,5.527787261141e+03 ,2.445750000000e+02 ,2.000000000000e+01 
2.000000000000e+01 ,6.283179023994e-01 ,6.283179023994e-01 ,1.691720000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,7.909901983208e-01 ,7.909901983208e-01 ,1.792870000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,9.957592074818e-01 ,9.957592074818e-01 ,1.902110000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.253621132488e+00 ,1.253621132488e+00 ,2.013560000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.578210485457e+00 ,1.578210485457e+00 ,2.134990000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.986868857836e+00 ,1.986868857836e+00 ,2.264580000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,2.501329787603e+00 ,2.501329787603e+00 ,2.400370000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,3.149000529067e+00 ,3.149000529067e+00 ,2.547910000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,3.964369486380e+00 ,3.964369486380e+00 ,2.707780000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,4.990853470014e+00 ,4.990853470014e+00 ,2.880970000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,6.283179023994e+00 ,6.283179023994e+00 ,3.069190000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,7.910027646915e+00 ,7.910027646915e+00 ,3.274190000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,9.958157561496e+00 ,9.958157561496e+00 ,3.497130000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.253658831600e+01 ,1.253658831600e+01 ,3.739640000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.578267034125e+01 ,1.578267034125e+01 ,4.002890000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.986919123319e+01 ,1.986919123319e+01 ,4.287960000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,2.501373769900e+01 ,2.501373769900e+01 ,4.596470000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,3.149044511364e+01 ,3.149044511364e+01 ,4.929820000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,3.964419751862e+01 ,3.964419751862e+01 ,5.289250000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,4.990910018681e+01 ,4.990910018681e+01 ,5.675670000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,6.283185307180e+01 ,6.283185307180e+01 ,6.091810000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,7.910090478768e+01 ,7.910090478768e+01 ,6.539100000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,9.958157561496e+01 ,9.958157561496e+01 ,6.986250000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.253658831600e+02 ,1.253658831600e+02 ,7.481940000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.578267034125e+02 ,1.578267034125e+02 ,8.006070000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,1.986919123319e+02 ,1.986919123319e+02 ,8.514050000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,2.501380053085e+02 ,2.501380053085e+02 ,8.946950000000e+01 ,2.000000000000e+01 
2.000000000000e+01 ,3.149050794549e+02 ,3.149050794549e+02 ,1.002680000000e+02 ,2.000000000000e+01 
2.000000000000e+01 ,3.964419751862e+02 ,3.964419751862e+02 ,1.060380000000e+02 ,2.000000000000e+01 
2.000000000000e+01 ,4.990910018681e+02 ,4.990910018681e+02 ,1.110750000000e+02 ,2.000000000000e+01 
